Cultivar,H_Max,H_Max_unscaled,H_over_R,H_over_V,H_over_V_40,H_over_V_60,Leaf_angle_0,Leaf_angle_1,Leaf_angle_2,Leaf_angle_3,Leaf_angle_count,Main_leaf_angle,R_Max,R_Max_unscaled,R_over_V,R_over_V_40,R_over_V_60,Ring Diameter,Scale,V_100,V_100_unscaled,V_40,V_40_unscaled,V_60,V_60_over_V_40,V_60_unscaled,V_over_V_40,V_over_V_60,plane_projection_area,plane_projection_area_unitless
Wheat_Teal_E2_2023-06-30-1543_fused_output_cluster_6,25.99997588,0.840469204,1.497122573,0.043150033,0.413873855,0.215588982,25.3079433,48.86542563,,,2,48.86542563,17.3666314,0.561389708,0.028821977,0.276446206,0.215588982,,30.93507265,602.5482258,0.020353467,62.82101551,0.00212203,120.5997433,1.919735654,0.004073737,9.591507251,4.99626458,,
Wheat_Teal_E3_2023-06-30-1451_fused_output_cluster_1,22.02247507,0.656149755,1.111388973,0.01203084,0.305249754,0.04794168,61.9226262,,,,1,61.9226262,19.81527224,0.590387138,0.010825049,0.274656094,0.04794168,,33.56318417,1830.501818,0.048415085,72.14575861,0.001908189,459.3596841,6.367105883,0.01214964,25.37227209,3.984898721,,
Wheat_Teal_E3_2023-06-30-1451_fused_output_cluster_3,21.87628848,0.651794191,1.092935998,0.011413093,0.152252917,0.06913555,67.73548796,88.94526142,,,2,88.94526142,20.01607461,0.596369954,0.0104426,0.139306343,0.06913555,,33.56318417,1916.7712,0.05069683,143.6838711,0.003800306,316.4260404,2.202237718,0.008369177,13.34019737,6.057564659,,
Wheat_Teal_E3_2023-06-30-1451_fused_output_cluster_4,17.8965507,0.533219691,1.255126423,0.019063108,0.116348923,0.055816946,33.13201139,,,,1,33.13201139,14.25876339,0.424833452,0.015188197,0.092698967,0.055816946,,33.56318417,938.8055035,0.02483054,153.8179321,0.004068342,320.6293402,2.084473089,0.00848035,6.103355379,2.928008719,,
Wheat_Teal_E3_2023-06-30-1451_fused_output_cluster_5,23.94812721,0.713523696,1.916880757,0.023801088,0.133456091,0.089058631,37.66218622,38.4659964,,,2,38.4659964,12.49327957,0.372231654,0.012416572,0.069621488,0.089058631,,33.56318417,1006.177832,0.026612476,179.4457408,0.004746174,268.9029334,1.498519453,0.007112235,5.607142453,3.741788231,,
Wheat_Teal_E4_2023-06-30-1409_fused_output_cluster_1,,,,,,,71.26985172,27.42501949,,,2,27.42501949,,,,,,,30.62228184,,,,,,,,,,,
Wheat_Teal_E4_2023-06-30-1409_fused_output_cluster_3,17.03196163,0.556195052,1.305914407,0.024992826,0.226550586,0.091669362,51.81881356,42.94523113,,,2,42.94523113,13.04217301,0.425904675,0.01913818,0.173480424,0.091669362,,30.62228184,681.4740333,0.023732127,75.17950829,0.002618104,185.7977546,2.471388265,0.006470351,9.064624774,3.667827068,,
Wheat_Teal_E4_2023-06-30-1409_fused_output_cluster_4,,,,,,,41.98634135,65.06799222,,,2,65.06799222,,,,,,,30.62228184,,,,,,,,,,,
Wheat_Brandon_C0_2023-06-28-1220_fused_output_cluster_4,11.98441649,0.428252659,0.556184152,0.053449822,0.244045067,0.151769242,32.13693224,,,,1,32.13693224,21.54756919,0.769983571,0.096100944,0.438784648,0.151769242,,27.98445319,224.21808,0.010231049,49.10739083,0.002240765,78.96472515,1.608000829,0.003603153,4.56587239,2.839471416,,
Wheat_Brandon_C0_2023-06-28-1220_fused_output_cluster_5,12.23016631,0.437034314,0.56332523,0.058446344,0.490753358,0.241699026,29.85018429,,,,1,29.85018429,21.71066672,0.775811718,0.1037524,0.871172339,0.241699026,,27.98445319,209.254598,0.009548267,24.92120759,0.001137152,50.60080935,2.030431678,0.00230891,8.396647604,4.135400218,,
Wheat_Brandon_C0_2023-06-28-1220_fused_output_cluster_6,8.141066743,0.290913912,0.456409978,0.019564418,0.178649143,0.111821353,21.97370126,57.49276083,,,2,57.49276083,17.8371796,0.637396038,0.042865885,0.391422518,0.111821353,,27.98445319,416.1159778,0.018987331,45.57014168,0.002079361,72.80422318,1.59762995,0.003322049,9.131329474,5.715547253,,
Wheat_Brandon_C0_2023-06-28-1220_fused_output_cluster_7,,,,,,,,,,,0,,,,,,,,27.98445319,,,,,,,,,,,
Wheat_Brandon_C0_2023-06-28-1220_fused_output_cluster_8,14.62219988,0.522511545,0.795050382,0.032736871,0.277971662,0.171552121,37.00674357,,,,1,37.00674357,18.39153871,0.657205577,0.041175844,0.349627732,0.171552121,,27.98445319,446.6584472,0.020380981,52.60320346,0.002400279,85.23473686,1.620333578,0.003889253,8.491088333,5.240333503,,
Wheat_Brandon_C1_2023-06-28-1139_fused_output_cluster_0,14.09447457,0.515074727,1.000817228,0.04341932,0.158369144,0.119241815,43.71853996,,,,1,43.71853996,14.08296558,0.514654138,0.043383866,0.158239826,0.119241815,,27.36394124,324.6129703,0.015842726,88.99760555,0.004343525,118.200772,1.328134294,0.005768785,3.647434875,2.746284689,,
Wheat_Brandon_C1_2023-06-28-1139_fused_output_cluster_1,20.58386682,0.752225955,1.337078364,0.049515997,0.118983525,0.093444155,45.17570582,,,,1,45.17570582,15.39466001,0.56258928,0.03703298,0.088987697,0.093444155,,27.36394124,415.7013523,0.020288292,172.9976219,0.008443144,220.2798748,1.273311578,0.010750753,2.402931022,1.887150847,,
Wheat_Brandon_C1_2023-06-28-1139_fused_output_cluster_3,23.77127398,0.868707975,2.607166387,0.104855484,1.272756014,0.201678633,48.3087333,16.82044646,,,2,16.82044646,9.117666634,0.333200052,0.040218179,0.488175983,0.201678633,,27.36394124,226.7051084,0.011064336,18.67700779,0.000911531,117.8670922,6.31081239,0.0057525,12.1381921,1.923396126,,
Wheat_Brandon_C1_2023-06-28-1139_fused_output_cluster_4,10.42486906,0.380971037,1.102018265,0.030366746,0.132523184,0.093860439,49.10798198,87.64491513,,,2,87.64491513,9.459796986,0.345703015,0.027555574,0.120254979,0.093860439,,27.36394124,343.2988537,0.01675469,78.66449304,0.003839218,111.0677637,1.411917365,0.005420659,4.364089063,3.090895524,,
Wheat_Brandon_C1_2023-06-28-1139_fused_output_cluster_5,8.882560208,0.324608218,0.434624843,0.052288454,0.652461678,0.276231381,35.79765878,43.68165146,,,2,43.68165146,20.43730438,0.746869912,0.120307099,1.50120659,0.276231381,,27.36394124,169.87613,0.008290799,13.61391864,0.000664427,32.15623136,2.362011424,0.001569384,12.47812143,5.282837036,,
Wheat_Brandon_C2_2023-06-28-1059_fused_output_cluster_0,15.52139856,0.538546378,0.651224433,0.056486477,0.2006133,0.151791369,35.23912756,,,,1,35.23912756,23.83417726,0.826975081,0.086738878,0.308055549,0.151791369,,28.82091347,274.7807886,0.011477919,77.36973838,0.003231826,102.2548163,1.321638387,0.004271305,3.551527954,2.687216101,,
Wheat_Brandon_C2_2023-06-28-1059_fused_output_cluster_2,17.64750454,0.612315934,3.081970529,0.328906649,1.066921756,0.525631434,38.0148432,22.38348459,,,2,22.38348459,5.726045845,0.198676765,0.106719596,0.346181687,0.525631434,,28.82091347,53.65505556,0.002241235,16.54057989,0.00069092,33.57391399,2.029790625,0.001402422,3.24384368,1.598117383,,
Wheat_Brandon_C2_2023-06-28-1059_fused_output_cluster_5,22.39302681,0.776971446,2.163694423,0.084026824,0.150469156,0.129594252,18.40839357,,,,1,18.40839357,10.34944055,0.359094814,0.038834885,0.069542702,0.129594252,,28.82091347,266.4985497,0.01113196,148.8213761,0.006216445,172.793365,1.161078936,0.007217783,1.790727627,1.542296197,,
Wheat_Brandon_C2_2023-06-28-1059_fused_output_cluster_6,22.28566196,0.773246205,2.842856814,0.373295604,0.657570726,0.576641384,16.55862612,,,,1,16.55862612,7.839178482,0.271996184,0.131310027,0.231306312,0.576641384,,28.82091347,59.69977065,0.00249373,33.89089732,0.001415663,38.64735101,1.140346053,0.001614346,1.761528179,1.544731245,,
Wheat_Brandon_C3_2023-06-28-1327_fused_output_cluster_3,7.562005682,0.258834156,0.407507528,0.063660842,0.525582283,0.234344575,56.30163845,32.22645164,,,2,32.22645164,18.55672636,0.63516411,0.15622004,1.289748648,0.234344575,,29.21564061,118.7858253,0.004763415,14.38786262,0.000576966,32.26874648,2.242775549,0.001294005,8.255974386,3.681141606,,
Wheat_Brandon_C3_2023-06-28-1327_fused_output_cluster_4,15.71986801,0.538063437,0.672321642,0.041833381,0.356524595,0.18106373,56.04725543,,,,1,56.04725543,23.38146956,0.800306585,0.062222273,0.530288739,0.18106373,,29.21564061,375.7733098,0.015068835,44.09195946,0.001768126,86.81953032,1.969055841,0.003481538,8.522490594,4.328211732,,
Wheat_Brandon_C3_2023-06-28-1327_fused_output_cluster_5,,,,,,,,,,,0,,,,,,,,29.21564061,,,,,,,,,,,
Wheat_Brandon_C3_2023-06-28-1327_fused_output_cluster_6,13.02093651,0.445683758,0.905069479,0.032975119,0.412370995,0.19880508,56.00753158,,,,1,56.00753158,14.38667065,0.492430436,0.036433799,0.455623578,0.19880508,,29.21564061,394.8715536,0.015834692,31.57578171,0.001266216,65.49599482,2.074247771,0.002626446,12.50551949,6.028941994,,
Wheat_Brandon_C3_2023-06-28-1327_fused_output_cluster_7,7.978395435,0.273086445,0.293683206,0.028075364,0.250442438,0.112293154,38.26389096,,,,1,38.26389096,27.16667236,0.92986742,0.095597444,0.852763906,0.112293154,,29.21564061,284.1778096,0.011395776,31.85720241,0.001277501,71.04970486,2.230255625,0.002849155,8.920362999,3.999704294,,
Wheat_Brandon_C4_2023-06-28-1442_fused_output_cluster_2,16.88425634,0.542494905,0.919689866,0.094295283,0.338946701,0.262379257,43.16667872,,,,1,43.16667872,18.35864127,0.58986722,0.102529436,0.368544564,0.262379257,,31.12334545,179.0572735,0.005939271,49.8138978,0.001652311,64.35057596,1.291819729,0.002134488,3.594524447,2.782527907,,
Wheat_Brandon_C4_2023-06-28-1442_fused_output_cluster_5,,,,,,,27.43707543,,,,1,27.43707543,,,,,,,31.12334545,,,,,,,,,,,
Wheat_Brandon_C4_2023-06-28-1442_fused_output_cluster_6,15.49235063,0.497772666,0.76266986,0.106292195,0.352882786,0.290200104,46.4650084,,,,1,46.4650084,20.31331175,0.652671217,0.139368553,0.462694023,0.290200104,,31.12334545,145.7524763,0.004834562,43.90225664,0.001456223,53.38506228,1.215998137,0.001770765,3.319931307,2.73021085,,
Wheat_Brandon_C4_2023-06-28-1442_fused_output_cluster_7,18.88155286,0.606668486,1.187193924,0.050230808,0.422909329,0.132342703,55.30059328,18.812075,,,2,18.812075,15.90435436,0.511010437,0.042310533,0.356225988,0.132342703,,31.12334545,375.895861,0.012468343,44.646811,0.00148092,142.6716577,3.195562113,0.004732372,8.419321618,2.634691901,,
Wheat_Brandon_C4_2023-06-28-1442_fused_output_cluster_8,20.97616831,0.673968945,1.366053006,0.033798413,0.102631692,0.077977719,34.42133289,,,,1,34.42133289,15.35531068,0.493369542,0.024741655,0.075130095,0.077977719,,31.12334545,620.6258447,0.020585956,204.3829525,0.006779316,269.0020775,1.316166903,0.008922711,3.036583224,2.307141456,,
Wheat_Brandon_C5_2023-06-28-1251_fused_output_cluster_1,14.85410068,0.510758743,0.707152635,0.038432394,0.129677755,0.095258704,49.43386282,,,,1,49.43386282,21.0055085,0.722275104,0.054348089,0.183380149,0.095258704,,29.08242079,386.4994867,0.015712933,114.5462507,0.004656817,155.9343146,1.361321856,0.006339427,3.374178416,2.478604455,,
Wheat_Brandon_C5_2023-06-28-1251_fused_output_cluster_2,15.54571564,0.534539946,0.79541394,0.052559869,0.41788769,0.241295644,67.32064018,69.13566814,,,2,69.13566814,19.54418304,0.67202738,0.066078637,0.525371343,0.241295644,,29.08242079,295.7715843,0.012024438,37.20070252,0.001512375,64.42601042,1.731849294,0.002619206,7.95069889,4.590872264,,
Wheat_Brandon_C5_2023-06-28-1251_fused_output_cluster_6,,,,,,,23.58244518,,,,1,23.58244518,,,,,,,29.08242079,,,,,,,,,,,
Wheat_Brandon_C5_2023-06-28-1251_fused_output_cluster_7,13.36223999,0.459461064,0.597007853,0.029522839,0.136487656,0.075386538,34.84297361,,,,1,34.84297361,22.38201715,0.769606399,0.049451342,0.228619532,0.075386538,,29.08242079,452.606875,0.018400494,97.90072176,0.003980102,177.2496841,1.810504365,0.007205993,4.623120921,2.553498909,,
Wheat_Brandon_C5_2023-06-28-1251_fused_output_cluster_8,12.64630665,0.434843672,0.679706814,0.037416105,0.632943613,0.26347202,72.73202354,,,,1,72.73202354,18.60553168,0.639751822,0.055047418,0.931200924,0.26347202,,29.08242079,337.9909948,0.013740846,19.98014736,0.000812282,47.99867041,2.402318138,0.001951361,16.91634144,7.04167411,,
Wheat_Brandon_C6_2023-06-28-1030_fused_output_cluster_5,14.04020956,0.478329953,0.658117104,0.026907591,0.342969392,0.176477262,63.07767742,,,,1,63.07767742,21.33390771,0.726815867,0.04088572,0.521137332,0.176477262,,29.35256189,521.7936207,0.020632922,40.9372087,0.001618752,79.55817872,1.943419721,0.003145914,12.74619441,6.558642104,,
Wheat_Brandon_C6_2023-06-28-1030_fused_output_cluster_6,19.01896757,0.647949151,1.730756613,0.160622605,0.460893762,0.351681595,38.59824832,,,,1,38.59824832,10.98881693,0.37437335,0.092804848,0.266296115,0.351681595,,29.35256189,118.4077895,0.004682117,41.2654046,0.001631729,54.08007651,1.310542743,0.002138451,2.869420298,2.189490052,,
Wheat_Brandon_C6_2023-06-28-1030_fused_output_cluster_7,9.384529496,0.319717561,0.357103163,0.016282558,0.080555765,0.064820175,87.68502665,42.09142433,,,2,42.09142433,26.27960339,0.895308678,0.045596229,0.225581214,0.064820175,,29.35256189,576.3547546,0.022790395,116.4973043,0.004606572,144.7779096,1.242757594,0.005724852,4.947365589,3.980957842,,
Wheat_Brandon_C6_2023-06-28-1030_fused_output_cluster_8,11.37692676,0.387595699,0.44322985,0.051782323,0.188136701,0.130216072,29.3156832,32.8326364,,,1,29.3156832,25.66823229,0.874480135,0.116829502,0.424467577,0.130216072,,29.35256189,219.7067688,0.008687712,60.47159701,0.002391186,87.36960518,1.444803999,0.003454795,3.633222531,2.514681946,,
Wheat_Brandon_C6_2023-06-28-1030_fused_output_cluster_9,15.59861249,0.531422523,0.659201708,0.050486995,0.384535256,0.214494468,71.0786585,,,,1,71.0786585,23.66288238,0.806160718,0.076588082,0.583334738,0.214494468,,29.35256189,308.9629842,0.012217108,40.56484353,0.001604027,72.72267957,1.792751389,0.002875622,7.61652104,4.248509351,,
Wheat_Brandon_C7_2023-06-28-1545_fused_output_cluster_0,15.59739646,0.518071993,0.630474663,0.034335528,0.309292872,0.157649788,55.54279363,,,,1,55.54279363,24.73913287,0.821717388,0.054459806,0.490571453,0.157649788,,30.10661966,454.2640663,0.016646479,50.42921414,0.001847976,98.93699596,1.961898428,0.00362554,9.007954497,4.59144794,,
Wheat_Brandon_C7_2023-06-28-1545_fused_output_cluster_1,8.055876641,0.267578251,0.373323215,0.013429435,0.186220326,0.090709394,45.19590973,,,,1,45.19590973,21.57882587,0.716746885,0.035972676,0.498817964,0.090709394,,30.10661966,599.8671263,0.021982095,43.25992127,0.001585257,88.8097285,2.052933198,0.003254427,13.86657924,6.754520439,,
Wheat_Brandon_C7_2023-06-28-1545_fused_output_cluster_2,14.06787503,0.467268501,0.599565845,0.063735026,0.182027858,0.121486561,48.72788074,38.78143578,,,2,38.78143578,23.46343632,0.779344761,0.106301963,0.303599445,0.121486561,,30.10661966,220.7243934,0.008088432,77.28418709,0.002832074,115.7977881,1.498337403,0.004243403,2.85600977,1.906119252,,
Wheat_Brandon_C7_2023-06-28-1545_fused_output_cluster_4,24.34836128,0.808737798,1.624836562,0.043647278,1.109385462,0.096549943,58.6932101,,,,1,58.6932101,14.9851141,0.497734859,0.026862565,0.682767416,0.096549943,,30.10661966,557.843745,0.02044215,21.94761165,0.000804269,252.1841095,11.49027573,0.009241271,25.41705922,2.212049546,,
Wheat_Brandon_C7_2023-06-28-1545_fused_output_cluster_6,15.80309513,0.524904334,0.641603494,0.041849104,0.228269035,0.124413596,33.85662197,,,,1,33.85662197,24.6306251,0.818113271,0.065225805,0.355778978,0.124413596,,30.10661966,377.6208671,0.013837894,69.23013064,0.002536934,127.020644,1.83475956,0.004654664,5.45457395,2.972909404,,
Wheat_Brandon_C8_2023-06-28-1517_fused_output_cluster_3,13.20174549,0.42695173,0.533218489,0.029279024,0.155666508,0.085076897,45.4838039,,,,1,45.4838039,24.75860416,0.800706913,0.054909994,0.291937566,0.085076897,,30.92093218,450.8943163,0.015251657,84.80787343,0.002868656,155.1742715,1.829715394,0.005248824,5.31665632,2.905728584,,
Wheat_Brandon_C8_2023-06-28-1517_fused_output_cluster_4,12.63850044,0.408736075,0.585551809,0.083236908,0.245797279,0.170206881,33.03542912,,,,1,33.03542912,21.58391495,0.698035713,0.142151227,0.419770335,0.170206881,,30.92093218,151.8376966,0.005135963,51.41839041,0.001739245,74.2537573,1.444108941,0.002511659,2.952984242,2.044848667,,
Wheat_Brandon_C8_2023-06-28-1517_fused_output_cluster_5,15.33064457,0.4958015,0.635104364,0.023642387,0.691804808,0.37080721,54.79711219,,,,1,54.79711219,24.13878008,0.780661461,0.037225988,1.089277365,0.37080721,,30.92093218,648.4389427,0.021933672,22.1603614,0.000749582,41.3439765,1.865672484,0.001398474,29.26120793,15.68400037,,
Wheat_Brandon_C8_2023-06-28-1517_fused_output_cluster_6,12.66567762,0.409615,0.518031144,0.057984918,0.309599236,0.166125953,32.7007879,,,,1,32.7007879,24.44964513,0.790715008,0.111933267,0.597645991,0.166125953,,30.92093218,218.4305506,0.007388489,40.90991235,0.001383792,76.24141441,1.863641597,0.002578892,5.339306248,2.864985551,,
Wheat_Brandon_C8_2023-06-28-1517_fused_output_cluster_7,14.45385124,0.467445521,0.646246952,0.046665109,0.126252706,0.092639558,27.98653784,79.63431853,,,1,27.98653784,22.36583274,0.723323366,0.072209407,0.195362942,0.092639558,,30.92093218,309.735723,0.010476918,114.483497,0.003872444,156.0224549,1.362837955,0.005277514,2.705505432,1.985199651,,
Wheat_Brandon_C9_2023-06-28-1404_fused_output_cluster_1,,,,,,,44.67013106,,,,1,44.67013106,,,,,,,31.27370425,,,,,,,,,,,
Wheat_Brandon_C9_2023-06-28-1404_fused_output_cluster_2,25.98278263,0.830818838,4.52223656,0.44615786,0.869222887,0.701679057,28.70154764,,,,1,28.70154764,5.745560252,0.183718571,0.098658673,0.19221084,0.701679057,,31.27370425,58.23674749,0.001903966,29.89196791,0.000977274,37.02944013,1.238775588,0.001210624,1.948240667,1.572714772,,
Wheat_Brandon_C9_2023-06-28-1404_fused_output_cluster_3,25.43011696,0.813146941,1.611622469,0.097991214,3.434407087,0.207813342,66.33740927,,,,1,66.33740927,15.77920229,0.504551753,0.060802834,2.131024575,0.207813342,,31.27370425,259.5142567,0.008484441,7.404514465,0.00024208,122.369992,16.52640325,0.004000709,35.04811259,2.120734442,,
Wheat_Brandon_C9_2023-06-28-1404_fused_output_cluster_4,25.05197279,0.8010555,2.583285264,0.14760256,0.634495505,0.370450313,24.52142495,,,,1,24.52142495,9.697718301,0.31009177,0.057137538,0.245615734,0.370450313,,31.27370425,169.7258691,0.00554894,39.48329433,0.001290849,67.62572992,1.712768173,0.002210925,4.298675476,2.509782434,,
Wheat_Brandon_C9_2023-06-28-1404_fused_output_cluster_5,16.72237244,0.534710321,0.738322111,0.048226728,0.434873005,0.103560979,42.79020261,,,,1,42.79020261,22.64915567,0.724223632,0.06531936,0.589001735,0.103560979,,31.27370425,346.744911,0.011336321,38.45346171,0.00125718,161.4736802,4.199197499,0.005279147,9.017261273,2.147377272,,
